location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
England,OWID_ENG,2021-01-16,3791594,3365492,426102,231535
England,OWID_ENG,2021-01-17,3947442,3520056,427386,230525
England,OWID_ENG,2021-01-18,4118342,3687206,431136,234877
England,OWID_ENG,2021-01-19,4419704,3985579,434125,251122
England,OWID_ENG,2021-01-20,4740578,4303730,436848,261507
England,OWID_ENG,2021-01-21,5100475,4661293,439182,272972
England,OWID_ENG,2021-01-22,5526071,5085771,440300,287384
England,OWID_ENG,2021-01-23,5970175,5529101,441074,311226
England,OWID_ENG,2021-01-24,6169377,5727693,441684,317419
England,OWID_ENG,2021-01-25,6405554,5962544,443010,326745
England,OWID_ENG,2021-01-26,6665861,6221850,444011,320880
England,OWID_ENG,2021-01-27,6918853,6473752,445101,311182
England,OWID_ENG,2021-01-28,7263317,6816945,446372,308977
England,OWID_ENG,2021-01-29,7701203,7253305,447898,310733
England,OWID_ENG,2021-01-30,8251146,7792996,458150,325853
England,OWID_ENG,2021-01-31,8543262,8082355,460907,339126
England,OWID_ENG,2021-02-01,8825371,8362868,462503,345688
England,OWID_ENG,2021-02-02,9126930,8663041,463889,351581
England,OWID_ENG,2021-02-03,9508006,9041835,466171,369879
England,OWID_ENG,2021-02-04,9899043,9430261,468782,376532
England,OWID_ENG,2021-02-05,10302620,9831897,470723,371631
England,OWID_ENG,2021-02-06,10761539,10290215,471324,358628
England,OWID_ENG,2021-02-07,10991365,10519729,471636,349729
England,OWID_ENG,2021-02-08,11245053,10771998,473055,345669
England,OWID_ENG,2021-02-09,11558880,11083652,475228,347421
England,OWID_ENG,2021-02-10,11901827,11422507,479320,341974
England,OWID_ENG,2021-02-11,12293207,11809241,483966,342023
England,OWID_ENG,2021-02-12,12733865,12246166,487699,347321
England,OWID_ENG,2021-02-13,13165548,12675663,489885,343430
England,OWID_ENG,2021-02-14,13353631,12862909,490722,337467
England,OWID_ENG,2021-02-15,13575245,13082669,492576,332885
England,OWID_ENG,2021-02-16,13891042,13395338,495704,333166
England,OWID_ENG,2021-02-17,14318115,13817914,500201,345184
England,OWID_ENG,2021-02-18,14718938,14214176,504762,346533
England,OWID_ENG,2021-02-19,15046635,14537978,508657,330396
England,OWID_ENG,2021-02-20,15355176,14844087,511089,312804
England,OWID_ENG,2021-02-21,15471509,14958074,513435,302554
England,OWID_ENG,2021-02-22,15631937,15113158,518779,293813
England,OWID_ENG,2021-02-23,15926415,15398055,528360,290768
England,OWID_ENG,2021-02-24,16337561,15794992,542569,288492
England,OWID_ENG,2021-02-25,16785841,16227104,558737,295272
England,OWID_ENG,2021-02-26,17254844,16679881,574963,315458
England,OWID_ENG,2021-02-27,17641792,17051245,590547,326659
England,OWID_ENG,2021-02-28,17812739,17212804,599935,334461
England,OWID_ENG,2021-03-01,17985951,17373384,612567,336288
England,OWID_ENG,2021-03-02,18194919,17554700,640219,324072
England,OWID_ENG,2021-03-03,18469922,17785702,684220,304623
England,OWID_ENG,2021-03-04,18835355,18106090,729265,292788
England,OWID_ENG,2021-03-05,19258271,18491771,766500,286204
England,OWID_ENG,2021-03-06,19663577,18875389,788188,288826
England,OWID_ENG,2021-03-07,19812818,19015497,797321,285726
England,OWID_ENG,2021-03-08,20020354,19199233,821121,290629
England,OWID_ENG,2021-03-09,20248632,19380360,868272,293388
England,OWID_ENG,2021-03-10,20526312,19587080,939232,293770
England,OWID_ENG,2021-03-11,20807385,19798473,1008912,281719
England,OWID_ENG,2021-03-12,21187615,20111189,1076426,275621
England,OWID_ENG,2021-03-13,21683887,20568821,1115066,288616
England,OWID_ENG,2021-03-14,21921282,20791838,1129444,301209
England,OWID_ENG,2021-03-15,22284040,21122514,1161526,323384
England,OWID_ENG,2021-03-16,22717791,21493356,1224435,352737
England,OWID_ENG,2021-03-17,23201466,21886125,1315341,382165
England,OWID_ENG,2021-03-18,23757540,22337590,1419950,421451
England,OWID_ENG,2021-03-19,24393759,22873079,1520680,458021
England,OWID_ENG,2021-03-20,25150632,23559503,1591129,495249
England,OWID_ENG,2021-03-21,25476409,23854862,1621547,507875
England,OWID_ENG,2021-03-22,25823406,24137423,1685983,505624
England,OWID_ENG,2021-03-23,26226604,24406074,1820530,501259
England,OWID_ENG,2021-03-24,26710498,24681955,2028543,501290
England,OWID_ENG,2021-03-25,27166754,24940005,2226749,487031
England,OWID_ENG,2021-03-26,27761724,25284013,2477711,481138
England,OWID_ENG,2021-03-27,28330452,25651406,2679046,454260
England,OWID_ENG,2021-03-28,28709906,25903782,2806124,461928
England,OWID_ENG,2021-03-29,29033640,26090111,2943529,458605
England,OWID_ENG,2021-03-30,29443531,26266174,3177357,459561
England,OWID_ENG,2021-03-31,29973324,26454219,3519105,466118
England,OWID_ENG,2021-04-01,30507732,26576629,3931103,477283
England,OWID_ENG,2021-04-02,30791767,26644910,4146857,432863
England,OWID_ENG,2021-04-03,31024182,26719422,4304760,384819
England,OWID_ENG,2021-04-04,31090290,26746039,4344251,340055
England,OWID_ENG,2021-04-05,31164176,26765865,4398311,304362
England,OWID_ENG,2021-04-06,31380938,26820161,4560777,276772
England,OWID_ENG,2021-04-07,31812141,26879123,4933018,262688
England,OWID_ENG,2021-04-08,32270892,26934662,5336230,251880
England,OWID_ENG,2021-04-09,32737372,26996936,5740436,277944
England,OWID_ENG,2021-04-10,33248869,27070991,6177878,317812
England,OWID_ENG,2021-04-11,33445922,27107590,6338332,336519
England,OWID_ENG,2021-04-12,33637546,27132941,6504605,353339
England,OWID_ENG,2021-04-13,33934639,27172302,6762337,364814
England,OWID_ENG,2021-04-14,34306139,27251419,7054720,356285
England,OWID_ENG,2021-04-15,34762728,27345006,7417722,355977
England,OWID_ENG,2021-04-16,35311033,27447286,7863747,367666
England,OWID_ENG,2021-04-17,35882008,27559381,8322627,376163
England,OWID_ENG,2021-04-18,36147077,27628579,8518498,385879
England,OWID_ENG,2021-04-19,36447797,27713634,8734163,401464
England,OWID_ENG,2021-04-20,36805597,27798505,9007092,410137
England,OWID_ENG,2021-04-21,37238073,27891208,9346865,418848
England,OWID_ENG,2021-04-22,37687736,27995196,9692540,417858
England,OWID_ENG,2021-04-23,38189536,28102852,10086684,411215
England,OWID_ENG,2021-04-24,38792402,28227710,10564692,415771
England,OWID_ENG,2021-04-25,39081147,28289296,10791851,419153
Equatorial Guinea,GNQ,2021-03-16,6565,5765,800,0
Equatorial Guinea,GNQ,2021-03-17,0,0,0,430
Equatorial Guinea,GNQ,2021-03-18,0,0,0,430
Equatorial Guinea,GNQ,2021-03-19,0,0,0,430
Equatorial Guinea,GNQ,2021-03-20,0,0,0,430
Equatorial Guinea,GNQ,2021-03-21,0,0,0,430
Equatorial Guinea,GNQ,2021-03-22,0,0,0,430
Equatorial Guinea,GNQ,2021-03-23,0,0,0,430
Equatorial Guinea,GNQ,2021-03-24,0,0,0,430
Equatorial Guinea,GNQ,2021-03-25,0,0,0,430
Equatorial Guinea,GNQ,2021-03-26,0,0,0,430
Equatorial Guinea,GNQ,2021-03-27,0,0,0,430
Equatorial Guinea,GNQ,2021-03-28,0,0,0,430
Equatorial Guinea,GNQ,2021-03-29,12155,9748,2407,430
Equatorial Guinea,GNQ,2021-03-30,0,0,0,460
Equatorial Guinea,GNQ,2021-03-31,0,0,0,490
Equatorial Guinea,GNQ,2021-04-01,14080,11090,2990,521
Equatorial Guinea,GNQ,2021-04-02,0,0,0,638
Equatorial Guinea,GNQ,2021-04-03,0,0,0,756
Equatorial Guinea,GNQ,2021-04-04,0,0,0,874
Equatorial Guinea,GNQ,2021-04-05,0,0,0,991
Equatorial Guinea,GNQ,2021-04-06,0,0,0,1079
Equatorial Guinea,GNQ,2021-04-07,0,0,0,1166
Equatorial Guinea,GNQ,2021-04-08,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-09,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-10,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-11,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-12,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-13,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-14,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-15,0,0,0,1254
Equatorial Guinea,GNQ,2021-04-16,32884,27579,5305,1254
Equatorial Guinea,GNQ,2021-04-17,0,0,0,1523
Equatorial Guinea,GNQ,2021-04-18,0,0,0,1792
Equatorial Guinea,GNQ,2021-04-19,0,0,0,2062
Equatorial Guinea,GNQ,2021-04-20,45441,38024,7417,2331
Equatorial Guinea,GNQ,2021-04-21,0,0,0,2892
Equatorial Guinea,GNQ,2021-04-22,55799,47410,8389,3453
Estonia,EST,2020-12-28,207,0,0,0
Estonia,EST,2020-12-29,516,0,0,309
Estonia,EST,2020-12-30,884,0,0,338
Estonia,EST,2020-12-31,1907,0,0,567
Estonia,EST,2021-01-01,2487,0,0,570
Estonia,EST,2021-01-02,0,0,0,459
Estonia,EST,2021-01-03,2517,0,0,385
Estonia,EST,2021-01-04,2535,0,0,333
Estonia,EST,2021-01-05,3188,0,0,382
Estonia,EST,2021-01-06,5009,0,0,589
Estonia,EST,2021-01-07,6632,0,0,675
Estonia,EST,2021-01-08,7973,0,0,784
Estonia,EST,2021-01-09,10197,0,0,1099
Estonia,EST,2021-01-10,10749,0,0,1176
Estonia,EST,2021-01-11,10972,0,0,1205
Estonia,EST,2021-01-12,11896,0,0,1244
Estonia,EST,2021-01-13,13481,0,0,1210
Estonia,EST,2021-01-14,14879,0,0,1178
Estonia,EST,2021-01-15,16677,0,0,1243
Estonia,EST,2021-01-16,17959,0,0,1109
Estonia,EST,2021-01-17,18179,0,0,1061
Estonia,EST,2021-01-18,18275,0,0,1043
Estonia,EST,2021-01-19,19315,0,0,1060
Estonia,EST,2021-01-20,20478,0,0,1000
Estonia,EST,2021-01-21,21985,0,0,1015
Estonia,EST,2021-01-22,24196,0,0,1074
Estonia,EST,2021-01-23,25704,0,0,1106
Estonia,EST,2021-01-24,25964,0,0,1112
Estonia,EST,2021-01-25,26126,0,0,1122
Estonia,EST,2021-01-26,27180,0,0,1124
Estonia,EST,2021-01-27,29594,0,0,1302
Estonia,EST,2021-01-28,31629,25415,6214,1378
Estonia,EST,2021-01-29,34019,26412,7607,1403
Estonia,EST,2021-01-30,37230,27633,9597,1647
Estonia,EST,2021-01-31,38055,27900,10155,1727
Estonia,EST,2021-02-01,38594,28186,10408,1781
Estonia,EST,2021-02-02,40217,28907,11310,1862
Estonia,EST,2021-02-03,43000,30158,12842,1915
Estonia,EST,2021-02-04,46194,31864,14330,2081
Estonia,EST,2021-02-05,49798,33927,15871,2254
Estonia,EST,2021-02-06,52868,35492,17376,2234
Estonia,EST,2021-02-07,53424,35905,17519,2196
Estonia,EST,2021-02-08,53481,35917,17564,2127
Estonia,EST,2021-02-09,0,0,0,2236
Estonia,EST,2021-02-10,58261,39147,19114,2180
Estonia,EST,2021-02-11,61757,41731,20026,2223
Estonia,EST,2021-02-12,65798,44486,21312,2286
Estonia,EST,2021-02-13,68146,46020,22126,2183
Estonia,EST,2021-02-14,68436,46152,22284,2145
Estonia,EST,2021-02-15,68497,46154,22343,2145
Estonia,EST,2021-02-16,69313,46740,22573,1920
Estonia,EST,2021-02-17,71722,48573,23149,1923
Estonia,EST,2021-02-18,76075,52263,23812,2045
Estonia,EST,2021-02-19,82370,57543,24827,2367
Estonia,EST,2021-02-20,87147,61316,25831,2714
Estonia,EST,2021-02-21,87957,61904,26053,2789
Estonia,EST,2021-02-22,88790,62415,26375,2899
Estonia,EST,2021-02-23,91785,64508,27277,3210
Estonia,EST,2021-02-24,96515,68297,28218,3542
Estonia,EST,2021-02-25,96980,68629,28351,2986
Estonia,EST,2021-02-26,0,0,0,3091
Estonia,EST,2021-02-27,111039,77536,33503,3413
Estonia,EST,2021-02-28,0,0,0,3424
Estonia,EST,2021-03-01,112809,78759,34050,3431
Estonia,EST,2021-03-02,116276,81209,35067,3499
Estonia,EST,2021-03-03,0,0,0,3578
Estonia,EST,2021-03-04,126848,87086,39762,4267
Estonia,EST,2021-03-05,134504,92270,42234,4356
Estonia,EST,2021-03-06,0,0,0,4130
Estonia,EST,2021-03-07,145394,101452,43942,4781
Estonia,EST,2021-03-08,0,0,0,4990
Estonia,EST,2021-03-09,150080,105845,44235,4829
Estonia,EST,2021-03-10,155175,109865,45310,4802
Estonia,EST,2021-03-11,161693,113898,47795,4978
Estonia,EST,2021-03-12,0,0,0,5220
Estonia,EST,2021-03-13,180400,127829,52571,5779
Estonia,EST,2021-03-14,185912,133263,52649,5788
Estonia,EST,2021-03-15,191207,138543,52664,6210
Estonia,EST,2021-03-16,194844,141912,52932,6395
Estonia,EST,2021-03-17,199394,145665,53729,6317
Estonia,EST,2021-03-18,204831,150844,53987,6163
Estonia,EST,2021-03-19,212261,157489,54772,5888
Estonia,EST,2021-03-20,220882,163936,56946,5783
Estonia,EST,2021-03-21,223166,166163,57003,5322
Estonia,EST,2021-03-22,224511,167488,57023,4758
Estonia,EST,2021-03-23,226994,169435,57559,4593
Estonia,EST,2021-03-24,229921,172183,57738,4361
Estonia,EST,2021-03-25,235600,177457,58143,4396
Estonia,EST,2021-03-26,0,0,0,4525
Estonia,EST,2021-03-27,252278,191723,60555,4485
Estonia,EST,2021-03-28,254683,193870,60813,4502
Estonia,EST,2021-03-29,255219,194358,60861,4387
Estonia,EST,2021-03-30,0,0,0,4451
Estonia,EST,2021-03-31,261089,198905,62184,4453
Estonia,EST,2021-04-01,267061,203365,63696,4494
Estonia,EST,2021-04-02,279012,211367,67645,5010
Estonia,EST,2021-04-03,282946,214921,68025,4381
Estonia,EST,2021-04-04,291801,223153,68648,5303
Estonia,EST,2021-04-05,296031,227246,68785,5830
Estonia,EST,2021-04-06,299020,229241,69779,5838
Estonia,EST,2021-04-07,302626,231710,70916,5934
Estonia,EST,2021-04-08,308633,236598,72035,5939
Estonia,EST,2021-04-09,0,0,0,5915
Estonia,EST,2021-04-10,332207,257837,74370,7037
Estonia,EST,2021-04-11,333835,259061,74774,6005
Estonia,EST,2021-04-12,0,0,0,5560
Estonia,EST,2021-04-13,336062,260797,75265,5292
Estonia,EST,2021-04-14,338922,263081,75841,5185
Estonia,EST,2021-04-15,0,0,0,5738
Estonia,EST,2021-04-16,358671,277745,80926,5464
Estonia,EST,2021-04-17,370197,285973,84224,5427
Estonia,EST,2021-04-18,372262,287298,84964,5490
Estonia,EST,2021-04-19,0,0,0,5617
Estonia,EST,2021-04-20,376276,289508,86768,5745
Estonia,EST,2021-04-21,0,0,0,6003
Estonia,EST,2021-04-22,385612,295744,89868,5259
Estonia,EST,2021-04-23,397202,303952,93250,5504
Estonia,EST,2021-04-24,406119,309656,96463,5132
Estonia,EST,2021-04-25,410485,311398,99087,5460
Estonia,EST,2021-04-26,411580,311731,99849,5330
Eswatini,SWZ,2021-03-30,0,0,0,0
Eswatini,SWZ,2021-03-31,0,0,0,3377
Eswatini,SWZ,2021-04-01,0,0,0,3377
Eswatini,SWZ,2021-04-02,0,0,0,3377
Eswatini,SWZ,2021-04-03,0,0,0,3377
Eswatini,SWZ,2021-04-04,0,0,0,3377
Eswatini,SWZ,2021-04-05,20262,20262,0,3377
Eswatini,SWZ,2021-04-06,0,0,0,3244
Eswatini,SWZ,2021-04-07,0,0,0,3111
Eswatini,SWZ,2021-04-08,27601,27601,0,2978
Eswatini,SWZ,2021-04-09,0,0,0,2551
Eswatini,SWZ,2021-04-10,0,0,0,2124
Eswatini,SWZ,2021-04-11,0,0,0,1696
Eswatini,SWZ,2021-04-12,0,0,0,1269
Eswatini,SWZ,2021-04-13,0,0,0,975
Eswatini,SWZ,2021-04-14,0,0,0,680
Eswatini,SWZ,2021-04-15,0,0,0,386
Eswatini,SWZ,2021-04-16,0,0,0,386
Eswatini,SWZ,2021-04-17,0,0,0,386
Eswatini,SWZ,2021-04-18,0,0,0,386
Eswatini,SWZ,2021-04-19,31846,31846,0,386
Eswatini,SWZ,2021-04-20,32958,32958,0,490
Eswatini,SWZ,2021-04-21,0,0,0,457
Eswatini,SWZ,2021-04-22,33279,33279,0,425
Eswatini,SWZ,2021-04-23,33532,33532,0,406
Eswatini,SWZ,2021-04-24,0,0,0,449
Eswatini,SWZ,2021-04-25,34897,34897,0,491
Ethiopia,ETH,2021-04-08,430000,0,0,0
Europe,OWID_EUR,2020-12-15,28500,28500,0,0
Europe,OWID_EUR,2020-12-16,0,0,0,3357
Europe,OWID_EUR,2020-12-17,0,0,0,3357
Europe,OWID_EUR,2020-12-18,0,0,0,3357
Europe,OWID_EUR,2020-12-19,0,0,0,3357
Europe,OWID_EUR,2020-12-20,0,0,0,3357
Europe,OWID_EUR,2020-12-21,0,0,0,3357
Europe,OWID_EUR,2020-12-22,52000,52000,0,3357
Europe,OWID_EUR,2020-12-23,52000,52000,0,2878
Europe,OWID_EUR,2020-12-24,52000,52000,0,2398
Europe,OWID_EUR,2020-12-25,52000,52000,0,1918
Europe,OWID_EUR,2020-12-26,52000,52000,0,1439
Europe,OWID_EUR,2020-12-27,108694,108683,11,9058
Europe,OWID_EUR,2020-12-28,147049,146332,11,14058
Europe,OWID_EUR,2020-12-29,238430,236321,600,26633
Europe,OWID_EUR,2020-12-30,386912,383894,604,47845
Europe,OWID_EUR,2020-12-31,496535,487466,744,63505
Europe,OWID_EUR,2021-01-01,531980,522331,744,68569
Europe,OWID_EUR,2021-01-02,1386928,1377003,1020,190704
Europe,OWID_EUR,2021-01-03,2882468,2843576,23067,396253
Europe,OWID_EUR,2021-01-04,3158815,3113567,23067,430252
Europe,OWID_EUR,2021-01-05,3476312,3423434,23092,462555
Europe,OWID_EUR,2021-01-06,3744355,3679931,23093,479635
Europe,OWID_EUR,2021-01-07,4148103,4057788,23097,521653
Europe,OWID_EUR,2021-01-08,4526814,4432765,23416,570691
Europe,OWID_EUR,2021-01-09,4723267,4627253,23462,476620
Europe,OWID_EUR,2021-01-10,6215166,5696357,392904,476100
Europe,OWID_EUR,2021-01-11,6815683,6266562,413720,522410
Europe,OWID_EUR,2021-01-12,7509841,6933539,429833,576218
Europe,OWID_EUR,2021-01-13,8607963,7969679,439757,694801
Europe,OWID_EUR,2021-01-14,9477719,8814883,445199,761374
Europe,OWID_EUR,2021-01-15,10352344,9667388,450165,832219
Europe,OWID_EUR,2021-01-16,10874420,10177294,454624,878736
Europe,OWID_EUR,2021-01-17,11388214,10643126,482542,739007
Europe,OWID_EUR,2021-01-18,12102354,11407010,526101,755239
Europe,OWID_EUR,2021-01-19,13012012,12234085,606388,786024
Europe,OWID_EUR,2021-01-20,14033557,13111185,715533,775085
Europe,OWID_EUR,2021-01-21,15126248,14050539,847566,806933
Europe,OWID_EUR,2021-01-22,16182142,14990713,937378,832828
Europe,OWID_EUR,2021-01-23,17000801,15709362,1035646,875197
Europe,OWID_EUR,2021-01-24,17914631,16304242,1135848,932345
Europe,OWID_EUR,2021-01-25,18753974,17017593,1357039,950231
Europe,OWID_EUR,2021-01-26,19762152,17735622,1627229,964306
Europe,OWID_EUR,2021-01-27,20807501,18607457,1885048,967706
Europe,OWID_EUR,2021-01-28,21984466,19452677,2216812,979745
Europe,OWID_EUR,2021-01-29,23124061,20258010,2510337,991703
Europe,OWID_EUR,2021-01-30,24106991,21055077,2754245,1015170
Europe,OWID_EUR,2021-01-31,25131457,21744305,3061337,1030975
Europe,OWID_EUR,2021-02-01,26022000,22294856,3401939,1038289
Europe,OWID_EUR,2021-02-02,27162610,23008497,3818255,1057208
Europe,OWID_EUR,2021-02-03,28504298,23815429,4315701,1099542
Europe,OWID_EUR,2021-02-04,29892974,24661255,4845789,1129787
Europe,OWID_EUR,2021-02-05,31102874,25437364,5267376,1139830
Europe,OWID_EUR,2021-02-06,32009225,26130942,5478410,1128891
Europe,OWID_EUR,2021-02-07,32947901,26731116,5801072,1116635
Europe,OWID_EUR,2021-02-08,33781908,27266380,6087381,1108558
Europe,OWID_EUR,2021-02-09,34932698,28005996,6485465,1110013
Europe,OWID_EUR,2021-02-10,36230716,28823360,6924513,1103774
Europe,OWID_EUR,2021-02-11,37785554,29834216,7452873,1127511
Europe,OWID_EUR,2021-02-12,39301402,30870271,7917965,1171218
Europe,OWID_EUR,2021-02-13,40221929,31589747,8116309,1173243
Europe,OWID_EUR,2021-02-14,41322195,32729812,8589953,1196328
Europe,OWID_EUR,2021-02-15,42211231,33329902,8878929,1204189
Europe,OWID_EUR,2021-02-16,43293707,34087305,9204002,1194430
Europe,OWID_EUR,2021-02-17,44748428,35109478,9636550,1216816
Europe,OWID_EUR,2021-02-18,46350584,36257130,10091054,1223576
Europe,OWID_EUR,2021-02-19,47613363,37171806,10438029,1187423
Europe,OWID_EUR,2021-02-20,48463957,37855632,10604797,1177433
Europe,OWID_EUR,2021-02-21,49459761,38580723,10876318,1162509
Europe,OWID_EUR,2021-02-22,50380281,39260262,11117619,1167007
Europe,OWID_EUR,2021-02-23,51837733,40158032,11676538,1220575
Europe,OWID_EUR,2021-02-24,53597077,41494466,12099418,1264093
Europe,OWID_EUR,2021-02-25,55210499,42765108,12438821,1265702
Europe,OWID_EUR,2021-02-26,56975294,44120687,12847901,1337419
Europe,OWID_EUR,2021-02-27,58106299,45104155,12995438,1377477
Europe,OWID_EUR,2021-02-28,59406549,46116706,13283137,1420970
Europe,OWID_EUR,2021-03-01,60536109,47014658,13510585,1450833
Europe,OWID_EUR,2021-03-02,66118069,51217076,14888134,2040048
Europe,OWID_EUR,2021-03-03,68144770,52673778,15456635,2078242
Europe,OWID_EUR,2021-03-04,70807112,54712257,16082898,2228088
Europe,OWID_EUR,2021-03-05,72889238,56336870,16540411,2273421
Europe,OWID_EUR,2021-03-06,74710417,57789076,16909384,2372017
Europe,OWID_EUR,2021-03-07,76268412,59040767,17215688,2408838
Europe,OWID_EUR,2021-03-08,77659416,60136665,17510930,2446187
Europe,OWID_EUR,2021-03-09,79289555,61409210,17868524,1881641
Europe,OWID_EUR,2021-03-10,81427281,62842147,18567493,1897502
Europe,OWID_EUR,2021-03-11,83870016,64538570,19313805,1866129
Europe,OWID_EUR,2021-03-12,85942994,66111379,19814708,1864822
Europe,OWID_EUR,2021-03-13,87603162,67486076,20100179,1841821
Europe,OWID_EUR,2021-03-14,88985485,68551159,20417491,1816725
Europe,OWID_EUR,2021-03-15,90636657,69808861,20810889,1853892
Europe,OWID_EUR,2021-03-16,92239709,70997016,21225786,1850022
Europe,OWID_EUR,2021-03-17,94697559,72333161,22337757,1895754
Europe,OWID_EUR,2021-03-18,96845610,73801026,23017943,1853656
Europe,OWID_EUR,2021-03-19,99262474,75492102,23742806,1902783
Europe,OWID_EUR,2021-03-20,101207972,77052601,24128205,1943544
Europe,OWID_EUR,2021-03-21,102646071,78084096,24534833,1951512
Europe,OWID_EUR,2021-03-22,104490037,79325017,25122594,1979054
Europe,OWID_EUR,2021-03-23,106510275,80760318,25704070,2038652
Europe,OWID_EUR,2021-03-24,108997349,82396293,26552867,2042827
Europe,OWID_EUR,2021-03-25,111412570,84045299,27313726,2080994
Europe,OWID_EUR,2021-03-26,114495207,86149010,28289752,2176105
Europe,OWID_EUR,2021-03-27,116267224,87416819,28792133,2151322
Europe,OWID_EUR,2021-03-28,118065721,88710300,29283252,2202807
Europe,OWID_EUR,2021-03-29,122874585,91413337,31389051,2626364
Europe,OWID_EUR,2021-03-30,125489240,93094564,32281158,2711281
Europe,OWID_EUR,2021-03-31,128544174,95071314,33338355,2792404
Europe,OWID_EUR,2021-04-01,131724768,97027990,34545599,2901743
Europe,OWID_EUR,2021-04-02,133925831,98420116,35337960,2775803
Europe,OWID_EUR,2021-04-03,135751633,99637311,35932995,2783487
Europe,OWID_EUR,2021-04-04,137348248,100779491,36380149,2754647
Europe,OWID_EUR,2021-04-05,138584709,101689285,36698914,2244303
Europe,OWID_EUR,2021-04-06,141061881,103308498,37537517,2224663
Europe,OWID_EUR,2021-04-07,145045336,105844067,38974612,2357309
Europe,OWID_EUR,2021-04-08,148991625,108651463,40103342,2466694
Europe,OWID_EUR,2021-04-09,152824806,111323099,41241753,2699854
Europe,OWID_EUR,2021-04-10,155771584,113300096,42205400,2859993
Europe,OWID_EUR,2021-04-11,158074795,115134459,42672512,2960935
Europe,OWID_EUR,2021-04-12,160800911,117154417,43365892,3173743
Europe,OWID_EUR,2021-04-13,164008361,119433118,44280956,3278069
Europe,OWID_EUR,2021-04-14,167686285,122078243,45306870,3234421
Europe,OWID_EUR,2021-04-15,171716438,124908933,46489946,3246402
Europe,OWID_EUR,2021-04-16,175864216,127804823,47731700,3291344
Europe,OWID_EUR,2021-04-17,178431498,129419191,48674396,3237131
Europe,OWID_EUR,2021-04-18,181056740,131113545,49598138,3283135
Europe,OWID_EUR,2021-04-19,184193062,133410007,50428827,3341736
Europe,OWID_EUR,2021-04-20,187599114,135786393,51454427,3370108
Europe,OWID_EUR,2021-04-21,192015351,138546802,52792988,3475581
Europe,OWID_EUR,2021-04-22,196232462,141262053,54205122,3502289
Europe,OWID_EUR,2021-04-23,200426732,143952263,55617738,3508931
Europe,OWID_EUR,2021-04-24,203281258,145506249,56825088,3549966
Europe,OWID_EUR,2021-04-25,205564761,147026052,57543514,3501146
Europe,OWID_EUR,2021-04-26,206752092,147876336,57889842,3222719
European Union,OWID_EUN,2020-12-27,56689,56678,11,0
European Union,OWID_EUN,2020-12-28,94440,93723,11,37751
European Union,OWID_EUN,2020-12-29,184754,182645,600,64032
European Union,OWID_EUN,2020-12-30,327934,324916,604,90415
European Union,OWID_EUN,2020-12-31,437484,428415,744,95199
European Union,OWID_EUN,2021-01-01,472923,463274,744,83247
European Union,OWID_EUN,2021-01-02,579871,569946,1020,87197
European Union,OWID_EUN,2021-01-03,672975,656085,1065,88041
European Union,OWID_EUN,2021-01-04,949314,926068,1065,122125
European Union,OWID_EUN,2021-01-05,1263425,1232549,1090,154096
European Union,OWID_EUN,2021-01-06,1522396,1479974,1091,170637
European Union,OWID_EUN,2021-01-07,1919587,1851274,1095,211729
European Union,OWID_EUN,2021-01-08,2289682,2217635,1414,259537
European Union,OWID_EUN,2021-01-09,2485998,2411986,1460,272304
European Union,OWID_EUN,2021-01-10,2699530,2572120,1505,289508
European Union,OWID_EUN,2021-01-11,3132819,2995865,1553,311929
European Union,OWID_EUN,2021-01-12,3597799,3449729,1601,333482
European Union,OWID_EUN,2021-01-13,4197380,3997073,1780,382141
European Union,OWID_EUN,2021-01-14,4727793,4508191,1965,401172
European Union,OWID_EUN,2021-01-15,5249734,5012220,2723,422865
European Union,OWID_EUN,2021-01-16,5471537,5224473,4562,426506
European Union,OWID_EUN,2021-01-17,5792595,5499813,30236,441866
European Union,OWID_EUN,2021-01-18,6293391,6057601,68947,451510
European Union,OWID_EUN,2021-01-19,6850071,6536229,144703,464610
European Union,OWID_EUN,2021-01-20,7466038,7012335,249264,466951
European Union,OWID_EUN,2021-01-21,8092692,7492139,378368,480700
European Union,OWID_EUN,2021-01-22,8629261,7914906,466352,482790
European Union,OWID_EUN,2021-01-23,8909974,8096652,563577,491205
European Union,OWID_EUN,2021-01-24,9332245,8401752,659388,505664
European Union,OWID_EUN,2021-01-25,9830068,8786590,873992,505240
European Union,OWID_EUN,2021-01-26,10445709,9127367,1140002,513663
European Union,OWID_EUN,2021-01-27,11073267,9632738,1387861,515318
European Union,OWID_EUN,2021-01-28,11763405,10011462,1711278,524388
European Union,OWID_EUN,2021-01-29,12360261,10289722,2000125,533000
European Union,OWID_EUN,2021-01-30,12725234,10481630,2233238,545037
European Union,OWID_EUN,2021-01-31,13394994,10848320,2536642,580393
European Union,OWID_EUN,2021-02-01,13921553,11047775,2873428,584498
European Union,OWID_EUN,2021-02-02,14603969,11320571,3283048,594037
